Ch1(mA), Ch2(mA), Ch3(mA), Ch4(mA), Ch5(mA), Ch6(mA), Ch7(mA), Ch8(mA), Ch9(mA), Ch10(mA), Ch11(mA), Ch12(mA), Ch13(mA), Ch14(mA), Ch15(mA), Ch16(mA), Channel state, On time, Off time, Pulse number, Pattern, Time, Probeflag
0.782, 1.178, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.378, 1.378, 0.7234, 1.642, 1.628, 1.437, 1.652, 0.7527, 1111111111111111, 50, 70, 2680, 1/785, 322.23325538635254, False
0.782, 1.178, 1.075, 1.051, 0, 1.364, 0.9531, 1.329, 1.378, 1.383, 0.7234, 1.647, 1.623, 1.437, 1.652, 0.7527, 1111111111111111, 50, 70, 2681, 1/785, 322.3549621105194, False
0.782, 1.183, 1.075, 1.051, 0, 1.369, 0.9531, 1.329, 1.378, 1.383, 0.7234, 1.647, 1.623, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2682, 1/785, 322.4752154350281, False
0.782, 1.183, 1.075, 1.051, 0, 1.364, 0.9531, 1.329, 1.383, 1.383, 0.7234, 1.647, 1.628, 1.437, 1.657, 0.7527, 1111111111111111, 50, 70, 2683, 1/785, 322.59452176094055, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.378, 1.378, 0.7234, 1.647, 1.628, 1.442, 1.652, 0.7527, 1111111111111111, 50, 70, 2684, 1/785, 322.71565294265747, False
0.782, 1.183, 1.075, 1.051, 0, 1.369, 0.9531, 1.329, 1.378, 1.378, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2685, 1/785, 322.83456563949585, False
0.782, 1.183, 1.075, 1.051, 0, 1.369, 0.9482, 1.329, 1.378, 1.378, 0.7234, 1.647, 1.628, 1.442, 1.652, 0.7527, 1111111111111111, 50, 70, 2686, 1/785, 322.9558382034302, False
0.7869, 1.183, 1.075, 1.051, 0, 1.369, 0.9531, 1.329, 1.383, 1.378, 0.7283, 1.647, 1.628, 1.437, 1.657, 0.7527, 1111111111111111, 50, 70, 2687, 1/785, 323.07649517059326, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.378, 1.383, 0.7234, 1.647, 1.628, 1.437, 1.652, 0.7527, 1111111111111111, 50, 70, 2688, 1/785, 323.19524025917053, False
0.782, 1.183, 1.075, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7234, 1.647, 1.628, 1.442, 1.652, 0.7527, 1111111111111111, 50, 70, 2689, 1/785, 323.3170187473297, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9531, 1.329, 1.378, 1.378, 0.7234, 1.642, 1.623, 1.437, 1.652, 0.7527, 1111111111111111, 50, 70, 2690, 1/785, 323.43743324279785, False
0.7869, 1.183, 1.08, 1.051, 0, 1.364, 0.9531, 1.329, 1.378, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2691, 1/785, 323.5561146736145, False
0.782, 1.183, 1.075, 1.056, 0, 1.369, 0.9482, 1.329, 1.383, 1.378, 0.7283, 1.647, 1.628, 1.437, 1.657, 0.7527, 1111111111111111, 50, 70, 2692, 1/785, 323.6777539253235, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.383, 1.378, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2693, 1/785, 323.79847979545593, False
0.782, 1.183, 1.075, 1.051, 0, 1.369, 0.9531, 1.329, 1.383, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.652, 0.7527, 1111111111111111, 50, 70, 2694, 1/785, 323.91682744026184, False
0.782, 1.183, 1.075, 1.051, 0, 1.364, 0.9482, 1.329, 1.378, 1.378, 0.7234, 1.647, 1.628, 1.442, 1.652, 0.7576, 1111111111111111, 50, 70, 2695, 1/785, 324.03888416290283, False
0.782, 1.183, 1.08, 1.051, 0, 1.364, 0.9531, 1.329, 1.378, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.652, 0.7576, 1111111111111111, 50, 70, 2696, 1/785, 324.157324552536, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7234, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2697, 1/785, 324.2788870334625, False
0.782, 1.183, 1.075, 1.051, 0, 1.364, 0.9482, 1.329, 1.378, 1.378, 0.7234, 1.647, 1.628, 1.437, 1.652, 0.7527, 1111111111111111, 50, 70, 2698, 1/785, 324.39932799339294, False
0.7869, 1.183, 1.08, 1.051, 0, 1.364, 0.9482, 1.334, 1.378, 1.383, 0.7234, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2699, 1/785, 324.51871728897095, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.378, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2700, 1/785, 324.6401243209839, False
0.782, 1.183, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.628, 1.437, 1.657, 0.7527, 1111111111111111, 50, 70, 2701, 1/785, 324.7600796222687, False
0.782, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7234, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2702, 1/785, 324.87889981269836, False
0.782, 1.183, 1.075, 1.051, 0, 1.369, 0.9531, 1.329, 1.383, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2703, 1/785, 325.000714302063, False
0.782, 1.188, 1.08, 1.051, 0, 1.364, 0.9482, 1.329, 1.378, 1.378, 0.7234, 1.647, 1.628, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2704, 1/785, 325.1209011077881, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7234, 1.647, 1.628, 1.442, 1.652, 0.7576, 1111111111111111, 50, 70, 2705, 1/785, 325.2397496700287, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.383, 1.383, 0.7234, 1.647, 1.628, 1.437, 1.657, 0.7527, 1111111111111111, 50, 70, 2706, 1/785, 325.3618152141571, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.378, 1.378, 0.7283, 1.647, 1.628, 1.442, 1.652, 0.7527, 1111111111111111, 50, 70, 2707, 1/785, 325.4805738925934, False
0.782, 1.183, 1.075, 1.051, 0, 1.369, 0.9482, 1.329, 1.378, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2708, 1/785, 325.6005747318268, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.378, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2709, 1/785, 325.7225081920624, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.378, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2710, 1/785, 325.8410835266113, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2711, 1/785, 325.96308159828186, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9531, 1.329, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.437, 1.657, 0.7527, 1111111111111111, 50, 70, 2712, 1/785, 326.08324670791626, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.383, 1.383, 0.7283, 1.642, 1.628, 1.437, 1.652, 0.7527, 1111111111111111, 50, 70, 2713, 1/785, 326.2018311023712, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.378, 1.383, 0.7234, 1.652, 1.628, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2714, 1/785, 326.32358050346375, False
0.7869, 1.183, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2715, 1/785, 326.4440770149231, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2716, 1/785, 326.5627353191376, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2717, 1/785, 326.68421697616577, False
0.782, 1.183, 1.075, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.378, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2718, 1/785, 326.80487394332886, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2719, 1/785, 326.92368030548096, False
0.782, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.329, 1.383, 1.378, 0.7283, 1.647, 1.628, 1.442, 1.652, 0.7527, 1111111111111111, 50, 70, 2720, 1/785, 327.04563212394714, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.652, 0.7576, 1111111111111111, 50, 70, 2721, 1/785, 327.163982629776, False
0.7869, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.378, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2722, 1/785, 327.28539776802063, False
0.782, 1.183, 1.08, 1.051, 0, 1.369, 0.9482, 1.339, 1.383, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2723, 1/785, 327.4062225818634, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7234, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2724, 1/785, 327.52498292922974, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2725, 1/785, 327.6466851234436, False
0.782, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.383, 1.378, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2726, 1/785, 327.76659655570984, False
0.782, 1.188, 1.075, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.378, 0.7283, 1.642, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2727, 1/785, 327.8854720592499, False
0.782, 1.188, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2728, 1/785, 328.00733256340027, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2729, 1/785, 328.1275553703308, False
0.7869, 1.183, 1.08, 1.056, 0, 1.369, 0.9531, 1.339, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2730, 1/785, 328.24630212783813, False
0.7869, 1.188, 1.085, 1.056, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7234, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2731, 1/785, 328.36796522140503, False
0.782, 1.188, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.628, 1.442, 1.652, 0.7527, 1111111111111111, 50, 70, 2732, 1/785, 328.4867799282074, False
0.7869, 1.188, 1.08, 1.056, 0, 1.373, 0.9482, 1.334, 1.378, 1.383, 0.7234, 1.652, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2733, 1/785, 328.60814476013184, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2734, 1/785, 328.72863030433655, False
0.7869, 1.188, 1.075, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2735, 1/785, 328.847589969635, False
0.782, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.652, 0.7527, 1111111111111111, 50, 70, 2736, 1/785, 328.9692540168762, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2737, 1/785, 329.08933329582214, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2738, 1/785, 329.2082874774933, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2739, 1/785, 329.32989716529846, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7234, 1.647, 1.628, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2740, 1/785, 329.44995951652527, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2741, 1/785, 329.5690031051636, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2742, 1/785, 329.6908288002014, False
0.782, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2743, 1/785, 329.8095762729645, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2744, 1/785, 329.92981576919556, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.339, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2745, 1/785, 330.0506784915924, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2746, 1/785, 330.1703429222107, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2747, 1/785, 330.292279958725, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2748, 1/785, 330.41223192214966, False
0.782, 1.193, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2749, 1/785, 330.531165599823, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7527, 1111111111111111, 50, 70, 2750, 1/785, 330.6533522605896, False
0.782, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2751, 1/785, 330.77296233177185, False
0.782, 1.193, 1.08, 1.056, 0, 1.369, 0.9482, 1.339, 1.378, 1.378, 0.7331, 1.652, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2752, 1/785, 330.89206862449646, False
0.782, 1.193, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.637, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2753, 1/785, 331.01362109184265, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.378, 1.378, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2754, 1/785, 331.13370394706726, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2755, 1/785, 331.252641916275, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2756, 1/785, 331.37434482574463, False
0.7869, 1.193, 1.08, 1.056, 0, 1.373, 0.9531, 1.339, 1.383, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2757, 1/785, 331.49317359924316, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2758, 1/785, 331.6151041984558, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2759, 1/785, 331.7351484298706, False
0.782, 1.188, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2760, 1/785, 331.85431694984436, False
0.7869, 1.193, 1.08, 1.056, 0, 1.373, 0.9531, 1.339, 1.383, 1.383, 0.7331, 1.652, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2761, 1/785, 331.9756872653961, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7625, 1111111111111111, 50, 70, 2762, 1/785, 332.0964107513428, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2763, 1/785, 332.21508955955505, False
0.7869, 1.193, 1.08, 1.056, 0, 1.364, 0.9482, 1.334, 1.378, 1.378, 0.7234, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2764, 1/785, 332.3363869190216, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2765, 1/785, 332.4570105075836, False
0.7869, 1.188, 1.08, 1.056, 0, 1.373, 0.9482, 1.344, 1.383, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2766, 1/785, 332.5757706165314, False
0.7869, 1.193, 1.08, 1.056, 0, 1.373, 0.9482, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2767, 1/785, 332.6975619792938, False
0.7869, 1.188, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.383, 1.378, 0.7283, 1.647, 1.637, 1.442, 1.662, 0.7576, 1111111111111111, 50, 70, 2768, 1/785, 332.8161060810089, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2769, 1/785, 332.9374876022339, False
0.7869, 1.188, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2770, 1/785, 333.05797243118286, False
0.7869, 1.188, 1.085, 1.056, 0, 1.369, 0.9482, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2771, 1/785, 333.1767451763153, False
0.7869, 1.188, 1.085, 1.051, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2772, 1/785, 333.29896569252014, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9531, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.637, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2773, 1/785, 333.4187433719635, False
0.7869, 1.188, 1.08, 1.056, 0, 1.373, 0.9531, 1.339, 1.383, 1.383, 0.7331, 1.647, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2774, 1/785, 333.53757095336914, False
0.7869, 1.188, 1.085, 1.056, 0, 1.373, 0.9531, 1.339, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2775, 1/785, 333.6593132019043, False
0.7869, 1.193, 1.08, 1.056, 0, 1.373, 0.9531, 1.339, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2776, 1/785, 333.7794587612152, False
0.7869, 1.193, 1.08, 1.051, 0, 1.369, 0.9531, 1.334, 1.378, 1.378, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2777, 1/785, 333.89845848083496, False
0.7918, 1.193, 1.08, 1.051, 0, 1.369, 0.9482, 1.334, 1.383, 1.383, 0.7331, 1.647, 1.637, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2778, 1/785, 334.02010011672974, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.383, 1.383, 0.7283, 1.652, 1.637, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2779, 1/785, 334.13874769210815, False
0.7869, 1.193, 1.085, 1.056, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7283, 1.652, 1.637, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2780, 1/785, 334.26024651527405, False
0.7869, 1.193, 1.085, 1.056, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2781, 1/785, 334.3807990550995, False
0.7869, 1.193, 1.085, 1.051, 0, 1.369, 0.9531, 1.339, 1.378, 1.383, 0.7283, 1.647, 1.632, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2782, 1/785, 334.49870800971985, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9482, 1.339, 1.378, 1.383, 0.7331, 1.647, 1.637, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2783, 1/785, 334.6214072704315, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9531, 1.339, 1.378, 1.383, 0.7331, 1.652, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2784, 1/785, 334.74154448509216, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9531, 1.339, 1.383, 1.383, 0.7331, 1.652, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2785, 1/785, 334.86043906211853, False
0.782, 1.193, 1.08, 1.056, 0, 1.369, 0.9531, 1.334, 1.378, 1.383, 0.7331, 1.647, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2786, 1/785, 334.9825818538666, False
0.7869, 1.193, 1.085, 1.056, 0, 1.373, 0.958, 1.339, 1.383, 1.383, 0.7283, 1.647, 1.632, 1.442, 1.657, 0.7576, 1111111111111111, 50, 70, 2787, 1/785, 335.1027023792267, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9531, 1.339, 1.378, 1.383, 0.7331, 1.652, 1.637, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2788, 1/785, 335.22120809555054, False
0.7869, 1.193, 1.085, 1.056, 0, 1.369, 0.958, 1.339, 1.383, 1.383, 0.7331, 1.652, 1.637, 1.452, 1.657, 0.7576, 1111111111111111, 50, 70, 2789, 1/785, 335.3428189754486, False
0.7869, 1.193, 1.085, 1.056, 0, 1.369, 0.9531, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.637, 1.442, 1.662, 0.7576, 1111111111111111, 50, 70, 2790, 1/785, 335.4619998931885, False
0.7869, 1.193, 1.08, 1.056, 0, 1.373, 0.9531, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2791, 1/785, 335.5819938182831, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.9531, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.632, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2792, 1/785, 335.7036039829254, False
0.7869, 1.197, 1.085, 1.056, 0, 1.373, 0.9531, 1.339, 1.378, 1.383, 0.7331, 1.652, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2793, 1/785, 335.82256531715393, False
0.7869, 1.193, 1.085, 1.056, 0, 1.369, 0.958, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.637, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2794, 1/785, 335.94474625587463, False
0.7869, 1.193, 1.08, 1.056, 0, 1.369, 0.958, 1.339, 1.383, 1.383, 0.7331, 1.652, 1.637, 1.447, 1.657, 0.7576, 1111111111111111, 50, 70, 2795, 1/785, 336.0644567012787, False
0.7869, 1.193, 1.085, 1.051, 0, 1.369, 0.9531, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2796, 1/785, 336.18347120285034, False
0.7869, 1.193, 1.085, 1.056, 0, 1.369, 0.958, 1.339, 1.378, 1.383, 0.7283, 1.657, 1.637, 1.452, 1.657, 0.7576, 1111111111111111, 50, 70, 2797, 1/785, 336.30503487586975, False
0.7918, 1.193, 1.085, 1.056, 0, 1.373, 0.958, 1.339, 1.378, 1.383, 0.7283, 1.652, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2798, 1/785, 336.4251058101654, False
0.7869, 1.193, 1.085, 1.056, 0, 1.373, 0.958, 1.339, 1.383, 1.383, 0.7283, 1.652, 1.637, 1.447, 1.662, 0.7576, 1111111111111111, 50, 70, 2799, 1/785, 336.5440306663513, False
